transaction_id,amount,payment_method,merchant_category,customer_tenure_days,previous_success_rate,transaction_hour,retry_count,customer_monthly_transactions,failure_reason,action,simulated_success_probability,recovered,recovered_amount
TXN_000054,3333.16,card,travel,726,0.876,19,1,1,card_expired,retry,0.4029,0,0.0
TXN_000054,3333.16,card,travel,726,0.876,19,1,1,card_expired,retry_later,0.5029,0,0.0
TXN_000054,3333.16,card,travel,726,0.876,19,1,1,card_expired,alternate_payment,0.7529,1,3333.16
TXN_000054,3333.16,card,travel,726,0.876,19,1,1,card_expired,customer_followup,0.8029,1,3333.16
TXN_000054,3333.16,card,travel,726,0.876,19,1,1,card_expired,stop,0.01,0,0.0
TXN_000055,5069.51,netbanking,food,121,0.695,16,0,28,network_error,retry,0.8692,1,5069.51
TXN_000055,5069.51,netbanking,food,121,0.695,16,0,28,network_error,retry_later,0.6692,0,0.0
TXN_000055,5069.51,netbanking,food,121,0.695,16,0,28,network_error,alternate_payment,0.5692,0,0.0
TXN_000055,5069.51,netbanking,food,121,0.695,16,0,28,network_error,customer_followup,0.4692,0,0.0
TXN_000055,5069.51,netbanking,food,121,0.695,16,0,28,network_error,stop,0.01,0,0.0
TXN_000056,4588.37,netbanking,education,575,0.869,0,0,2,card_expired,retry,0.4717,0,0.0
TXN_000056,4588.37,netbanking,education,575,0.869,0,0,2,card_expired,retry_later,0.5717,0,0.0
TXN_000056,4588.37,netbanking,education,575,0.869,0,0,2,card_expired,alternate_payment,0.8217,1,4588.37
TXN_000056,4588.37,netbanking,education,575,0.869,0,0,2,card_expired,customer_followup,0.8717,1,4588.37
TXN_000056,4588.37,netbanking,education,575,0.869,0,0,2,card_expired,stop,0.01,0,0.0
TXN_000057,781.16,upi,travel,276,0.713,19,2,4,authentication_failed,retry,0.2256,0,0.0
TXN_000057,781.16,upi,travel,276,0.713,19,2,4,authentication_failed,retry_later,0.3256,0,0.0
TXN_000057,781.16,upi,travel,276,0.713,19,2,4,authentication_failed,alternate_payment,0.4256,1,781.16
TXN_000057,781.16,upi,travel,276,0.713,19,2,4,authentication_failed,customer_followup,0.6256,1,781.16
TXN_000057,781.16,upi,travel,276,0.713,19,2,4,authentication_failed,stop,0.01,0,0.0
TXN_000058,1327.15,wallet,travel,969,0.694,10,0,13,authentication_failed,retry,0.414,1,1327.15
TXN_000058,1327.15,wallet,travel,969,0.694,10,0,13,authentication_failed,retry_later,0.514,1,1327.15
TXN_000058,1327.15,wallet,travel,969,0.694,10,0,13,authentication_failed,alternate_payment,0.614,1,1327.15
TXN_000058,1327.15,wallet,travel,969,0.694,10,0,13,authentication_failed,customer_followup,0.814,1,1327.15
TXN_000058,1327.15,wallet,travel,969,0.694,10,0,13,authentication_failed,stop,0.01,0,0.0
TXN_000059,2518.11,netbanking,food,987,0.931,12,2,16,authentication_failed,retry,0.3616,1,2518.11
TXN_000059,2518.11,netbanking,food,987,0.931,12,2,16,authentication_failed,retry_later,0.4616,1,2518.11
TXN_000059,2518.11,netbanking,food,987,0.931,12,2,16,authentication_failed,alternate_payment,0.5616,0,0.0
TXN_000059,2518.11,netbanking,food,987,0.931,12,2,16,authentication_failed,customer_followup,0.7616,1,2518.11
TXN_000059,2518.11,netbanking,food,987,0.931,12,2,16,authentication_failed,stop,0.01,0,0.0
TXN_000060,4796.04,netbanking,saas,29,0.72,3,1,9,authentication_failed,retry,0.2955,0,0.0
TXN_000060,4796.04,netbanking,saas,29,0.72,3,1,9,authentication_failed,retry_later,0.3955,0,0.0
TXN_000060,4796.04,netbanking,saas,29,0.72,3,1,9,authentication_failed,alternate_payment,0.4955,1,4796.04
TXN_000060,4796.04,netbanking,saas,29,0.72,3,1,9,authentication_failed,customer_followup,0.6955,1,4796.04
TXN_000060,4796.04,netbanking,saas,29,0.72,3,1,9,authentication_failed,stop,0.01,0,0.0
TXN_000061,1119.71,upi,saas,685,0.781,3,0,15,bank_decline,retry,0.638,1,1119.71
TXN_000061,1119.71,upi,saas,685,0.781,3,0,15,bank_decline,retry_later,0.538,1,1119.71
TXN_000061,1119.71,upi,saas,685,0.781,3,0,15,bank_decline,alternate_payment,0.838,1,1119.71
TXN_000061,1119.71,upi,saas,685,0.781,3,0,15,bank_decline,customer_followup,0.538,0,0.0
TXN_000061,1119.71,upi,saas,685,0.781,3,0,15,bank_decline,stop,0.01,0,0.0
TXN_000062,1501.68,card,food,1268,0.835,7,3,7,bank_decline,retry,0.4534,0,0.0
TXN_000062,1501.68,card,food,1268,0.835,7,3,7,bank_decline,retry_later,0.3534,0,0.0
TXN_000062,1501.68,card,food,1268,0.835,7,3,7,bank_decline,alternate_payment,0.6534,1,1501.68
TXN_000062,1501.68,card,food,1268,0.835,7,3,7,bank_decline,customer_followup,0.3534,0,0.0
TXN_000062,1501.68,card,food,1268,0.835,7,3,7,bank_decline,stop,0.01,0,0.0
TXN_000063,598.04,card,saas,321,0.957,3,2,23,authentication_failed,retry,0.3378,0,0.0
TXN_000063,598.04,card,saas,321,0.957,3,2,23,authentication_failed,retry_later,0.4378,1,598.04
TXN_000063,598.04,card,saas,321,0.957,3,2,23,authentication_failed,alternate_payment,0.5378,1,598.04
TXN_000063,598.04,card,saas,321,0.957,3,2,23,authentication_failed,customer_followup,0.7378,0,0.0
TXN_000063,598.04,card,saas,321,0.957,3,2,23,authentication_failed,stop,0.01,0,0.0
TXN_000064,546.64,card,ecommerce,643,0.699,14,1,27,limit_exceeded,retry,0.3188,0,0.0
TXN_000064,546.64,card,ecommerce,643,0.699,14,1,27,limit_exceeded,retry_later,0.4188,1,546.64
TXN_000064,546.64,card,ecommerce,643,0.699,14,1,27,limit_exceeded,alternate_payment,0.7188,1,546.64
TXN_000064,546.64,card,ecommerce,643,0.699,14,1,27,limit_exceeded,customer_followup,0.4188,1,546.64
TXN_000064,546.64,card,ecommerce,643,0.699,14,1,27,limit_exceeded,stop,0.01,0,0.0
TXN_000065,4074.59,upi,food,352,0.868,20,2,22,card_expired,retry,0.2994,0,0.0
TXN_000065,4074.59,upi,food,352,0.868,20,2,22,card_expired,retry_later,0.3994,0,0.0
TXN_000065,4074.59,upi,food,352,0.868,20,2,22,card_expired,alternate_payment,0.6494,0,0.0
TXN_000065,4074.59,upi,food,352,0.868,20,2,22,card_expired,customer_followup,0.6994,1,4074.59
TXN_000065,4074.59,upi,food,352,0.868,20,2,22,card_expired,stop,0.01,0,0.0
TXN_000066,7018.05,card,education,532,0.83,10,0,15,network_error,retry,0.95,1,7018.05
TXN_000066,7018.05,card,education,532,0.83,10,0,15,network_error,retry_later,0.7519,1,7018.05
TXN_000066,7018.05,card,education,532,0.83,10,0,15,network_error,alternate_payment,0.6519,1,7018.05
TXN_000066,7018.05,card,education,532,0.83,10,0,15,network_error,customer_followup,0.5519,1,7018.05
TXN_000066,7018.05,card,education,532,0.83,10,0,15,network_error,stop,0.01,0,0.0
TXN_000067,1682.42,card,education,1105,0.834,11,1,4,network_error,retry,0.9042,1,1682.42
TXN_000067,1682.42,card,education,1105,0.834,11,1,4,network_error,retry_later,0.7042,0,0.0
TXN_000067,1682.42,card,education,1105,0.834,11,1,4,network_error,alternate_payment,0.6042,1,1682.42
TXN_000067,1682.42,card,education,1105,0.834,11,1,4,network_error,customer_followup,0.5042,1,1682.42
TXN_000067,1682.42,card,education,1105,0.834,11,1,4,network_error,stop,0.01,0,0.0
TXN_000068,4932.16,upi,education,1317,0.896,1,3,16,limit_exceeded,retry,0.2834,1,4932.16
TXN_000068,4932.16,upi,education,1317,0.896,1,3,16,limit_exceeded,retry_later,0.3834,0,0.0
TXN_000068,4932.16,upi,education,1317,0.896,1,3,16,limit_exceeded,alternate_payment,0.6834,0,0.0
TXN_000068,4932.16,upi,education,1317,0.896,1,3,16,limit_exceeded,customer_followup,0.3834,0,0.0
TXN_000068,4932.16,upi,education,1317,0.896,1,3,16,limit_exceeded,stop,0.01,0,0.0
TXN_000069,2595.76,card,travel,294,0.894,9,1,9,card_expired,retry,0.388,0,0.0
TXN_000069,2595.76,card,travel,294,0.894,9,1,9,card_expired,retry_later,0.488,1,2595.76
TXN_000069,2595.76,card,travel,294,0.894,9,1,9,card_expired,alternate_payment,0.738,1,2595.76
TXN_000069,2595.76,card,travel,294,0.894,9,1,9,card_expired,customer_followup,0.788,1,2595.76
TXN_000069,2595.76,card,travel,294,0.894,9,1,9,card_expired,stop,0.01,0,0.0
TXN_000070,948.5,upi,food,458,0.833,8,1,27,card_expired,retry,0.3693,0,0.0
TXN_000070,948.5,upi,food,458,0.833,8,1,27,card_expired,retry_later,0.4693,0,0.0
TXN_000070,948.5,upi,food,458,0.833,8,1,27,card_expired,alternate_payment,0.7193,1,948.5
TXN_000070,948.5,upi,food,458,0.833,8,1,27,card_expired,customer_followup,0.7693,1,948.5
TXN_000070,948.5,upi,food,458,0.833,8,1,27,card_expired,stop,0.01,0,0.0
TXN_000071,2595.14,wallet,food,747,0.723,6,0,11,card_expired,retry,0.4152,0,0.0
TXN_000071,2595.14,wallet,food,747,0.723,6,0,11,card_expired,retry_later,0.5152,0,0.0
TXN_000071,2595.14,wallet,food,747,0.723,6,0,11,card_expired,alternate_payment,0.7652,1,2595.14
TXN_000071,2595.14,wallet,food,747,0.723,6,0,11,card_expired,customer_followup,0.8152,1,2595.14
TXN_000071,2595.14,wallet,food,747,0.723,6,0,11,card_expired,stop,0.01,0,0.0
TXN_000072,8417.23,upi,saas,733,0.867,12,0,16,limit_exceeded,retry,0.4792,0,0.0
TXN_000072,8417.23,upi,saas,733,0.867,12,0,16,limit_exceeded,retry_later,0.5792,1,8417.23
TXN_000072,8417.23,upi,saas,733,0.867,12,0,16,limit_exceeded,alternate_payment,0.8792,1,8417.23
TXN_000072,8417.23,upi,saas,733,0.867,12,0,16,limit_exceeded,customer_followup,0.5792,0,0.0
TXN_000072,8417.23,upi,saas,733,0.867,12,0,16,limit_exceeded,stop,0.01,0,0.0
TXN_000073,1744.41,upi,food,1084,0.772,11,0,22,network_error,retry,0.95,1,1744.41
TXN_000073,1744.41,upi,food,1084,0.772,11,0,22,network_error,retry_later,0.7552,1,1744.41
TXN_000073,1744.41,upi,food,1084,0.772,11,0,22,network_error,alternate_payment,0.6552,1,1744.41
TXN_000073,1744.41,upi,food,1084,0.772,11,0,22,network_error,customer_followup,0.5552,1,1744.41
TXN_000073,1744.41,upi,food,1084,0.772,11,0,22,network_error,stop,0.01,0,0.0
TXN_000074,8644.2,upi,food,543,0.858,16,3,1,network_error,retry,0.7251,1,8644.2
TXN_000074,8644.2,upi,food,543,0.858,16,3,1,network_error,retry_later,0.5251,0,0.0
TXN_000074,8644.2,upi,food,543,0.858,16,3,1,network_error,alternate_payment,0.4251,0,0.0
TXN_000074,8644.2,upi,food,543,0.858,16,3,1,network_error,customer_followup,0.3251,1,8644.2
TXN_000074,8644.2,upi,food,543,0.858,16,3,1,network_error,stop,0.01,0,0.0
TXN_000075,131.66,upi,saas,380,0.678,3,1,22,authentication_failed,retry,0.2954,1,131.66
TXN_000075,131.66,upi,saas,380,0.678,3,1,22,authentication_failed,retry_later,0.3954,1,131.66
TXN_000075,131.66,upi,saas,380,0.678,3,1,22,authentication_failed,alternate_payment,0.4954,1,131.66
TXN_000075,131.66,upi,saas,380,0.678,3,1,22,authentication_failed,customer_followup,0.6954,1,131.66
TXN_000075,131.66,upi,saas,380,0.678,3,1,22,authentication_failed,stop,0.01,0,0.0
TXN_000076,4112.98,card,food,324,0.754,6,0,26,authentication_failed,retry,0.4066,1,4112.98
TXN_000076,4112.98,card,food,324,0.754,6,0,26,authentication_failed,retry_later,0.5066,0,0.0
TXN_000076,4112.98,card,food,324,0.754,6,0,26,authentication_failed,alternate_payment,0.6066,1,4112.98
TXN_000076,4112.98,card,food,324,0.754,6,0,26,authentication_failed,customer_followup,0.8066,0,0.0
TXN_000076,4112.98,card,food,324,0.754,6,0,26,authentication_failed,stop,0.01,0,0.0
TXN_000077,1972.48,netbanking,food,1086,0.648,8,2,3,card_expired,retry,0.2395,1,1972.48
TXN_000077,1972.48,netbanking,food,1086,0.648,8,2,3,card_expired,retry_later,0.3395,0,0.0
TXN_000077,1972.48,netbanking,food,1086,0.648,8,2,3,card_expired,alternate_payment,0.5895,0,0.0
TXN_000077,1972.48,netbanking,food,1086,0.648,8,2,3,card_expired,customer_followup,0.6395,0,0.0
TXN_000077,1972.48,netbanking,food,1086,0.648,8,2,3,card_expired,stop,0.01,0,0.0
TXN_000078,1340.76,card,ecommerce,945,0.726,19,2,1,bank_decline,retry,0.4671,0,0.0
TXN_000078,1340.76,card,ecommerce,945,0.726,19,2,1,bank_decline,retry_later,0.3671,1,1340.76
TXN_000078,1340.76,card,ecommerce,945,0.726,19,2,1,bank_decline,alternate_payment,0.6671,1,1340.76
TXN_000078,1340.76,card,ecommerce,945,0.726,19,2,1,bank_decline,customer_followup,0.3671,0,0.0
TXN_000078,1340.76,card,ecommerce,945,0.726,19,2,1,bank_decline,stop,0.01,0,0.0
TXN_000079,1981.8,card,saas,1170,0.742,6,1,1,limit_exceeded,retry,0.3663,0,0.0
TXN_000079,1981.8,card,saas,1170,0.742,6,1,1,limit_exceeded,retry_later,0.4663,1,1981.8
TXN_000079,1981.8,card,saas,1170,0.742,6,1,1,limit_exceeded,alternate_payment,0.7663,1,1981.8
TXN_000079,1981.8,card,saas,1170,0.742,6,1,1,limit_exceeded,customer_followup,0.4663,0,0.0
TXN_000079,1981.8,card,saas,1170,0.742,6,1,1,limit_exceeded,stop,0.01,0,0.0
TXN_000080,247.75,upi,ecommerce,843,0.979,23,2,2,bank_decline,retry,0.5755,0,0.0
TXN_000080,247.75,upi,ecommerce,843,0.979,23,2,2,bank_decline,retry_later,0.4755,0,0.0
TXN_000080,247.75,upi,ecommerce,843,0.979,23,2,2,bank_decline,alternate_payment,0.7755,1,247.75
TXN_000080,247.75,upi,ecommerce,843,0.979,23,2,2,bank_decline,customer_followup,0.4755,0,0.0
TXN_000080,247.75,upi,ecommerce,843,0.979,23,2,2,bank_decline,stop,0.01,0,0.0
TXN_000081,1451.46,card,travel,362,0.719,7,2,22,insufficient_funds,retry,0.2829,1,1451.46
TXN_000081,1451.46,card,travel,362,0.719,7,2,22,insufficient_funds,retry_later,0.6329,0,0.0
TXN_000081,1451.46,card,travel,362,0.719,7,2,22,insufficient_funds,alternate_payment,0.4329,0,0.0
TXN_000081,1451.46,card,travel,362,0.719,7,2,22,insufficient_funds,customer_followup,0.4829,0,0.0
TXN_000081,1451.46,card,travel,362,0.719,7,2,22,insufficient_funds,stop,0.01,0,0.0
TXN_000082,2584.05,card,saas,53,0.937,2,0,25,network_error,retry,0.95,1,2584.05
TXN_000082,2584.05,card,saas,53,0.937,2,0,25,network_error,retry_later,0.7745,1,2584.05
TXN_000082,2584.05,card,saas,53,0.937,2,0,25,network_error,alternate_payment,0.6745,1,2584.05
TXN_000082,2584.05,card,saas,53,0.937,2,0,25,network_error,customer_followup,0.5745,0,0.0
TXN_000082,2584.05,card,saas,53,0.937,2,0,25,network_error,stop,0.01,0,0.0
TXN_000083,7925.92,card,food,402,0.888,14,1,12,bank_decline,retry,0.591,1,7925.92
TXN_000083,7925.92,card,food,402,0.888,14,1,12,bank_decline,retry_later,0.491,0,0.0
TXN_000083,7925.92,card,food,402,0.888,14,1,12,bank_decline,alternate_payment,0.791,0,0.0
TXN_000083,7925.92,card,food,402,0.888,14,1,12,bank_decline,customer_followup,0.491,0,0.0
TXN_000083,7925.92,card,food,402,0.888,14,1,12,bank_decline,stop,0.01,0,0.0
TXN_000084,1076.78,card,food,681,0.584,14,0,28,insufficient_funds,retry,0.3991,0,0.0
TXN_000084,1076.78,card,food,681,0.584,14,0,28,insufficient_funds,retry_later,0.7491,1,1076.78
TXN_000084,1076.78,card,food,681,0.584,14,0,28,insufficient_funds,alternate_payment,0.5491,1,1076.78
TXN_000084,1076.78,card,food,681,0.584,14,0,28,insufficient_funds,customer_followup,0.5991,0,0.0
TXN_000084,1076.78,card,food,681,0.584,14,0,28,insufficient_funds,stop,0.01,0,0.0
TXN_000085,805.53,card,ecommerce,993,0.953,11,2,2,network_error,retry,0.8718,1,805.53
TXN_000085,805.53,card,ecommerce,993,0.953,11,2,2,network_error,retry_later,0.6718,0,0.0
TXN_000085,805.53,card,ecommerce,993,0.953,11,2,2,network_error,alternate_payment,0.5718,1,805.53
TXN_000085,805.53,card,ecommerce,993,0.953,11,2,2,network_error,customer_followup,0.4718,0,0.0
TXN_000085,805.53,card,ecommerce,993,0.953,11,2,2,network_error,stop,0.01,0,0.0
TXN_000086,1094.71,card,ecommerce,869,0.615,20,2,5,card_expired,retry,0.2131,0,0.0
TXN_000086,1094.71,card,ecommerce,869,0.615,20,2,5,card_expired,retry_later,0.3131,0,0.0
TXN_000086,1094.71,card,ecommerce,869,0.615,20,2,5,card_expired,alternate_payment,0.5631,0,0.0
TXN_000086,1094.71,card,ecommerce,869,0.615,20,2,5,card_expired,customer_followup,0.6131,1,1094.71
TXN_000086,1094.71,card,ecommerce,869,0.615,20,2,5,card_expired,stop,0.01,0,0.0
TXN_000087,4516.09,upi,travel,707,0.869,15,2,8,card_expired,retry,0.3188,1,4516.09
TXN_000087,4516.09,upi,travel,707,0.869,15,2,8,card_expired,retry_later,0.4188,0,0.0
TXN_000087,4516.09,upi,travel,707,0.869,15,2,8,card_expired,alternate_payment,0.6688,1,4516.09
TXN_000087,4516.09,upi,travel,707,0.869,15,2,8,card_expired,customer_followup,0.7188,1,4516.09
TXN_000087,4516.09,upi,travel,707,0.869,15,2,8,card_expired,stop,0.01,0,0.0
TXN_000088,2511.79,netbanking,travel,1473,0.711,15,1,17,authentication_failed,retry,0.3685,0,0.0
TXN_000088,2511.79,netbanking,travel,1473,0.711,15,1,17,authentication_failed,retry_later,0.4685,1,2511.79
TXN_000088,2511.79,netbanking,travel,1473,0.711,15,1,17,authentication_failed,alternate_payment,0.5685,0,0.0
TXN_000088,2511.79,netbanking,travel,1473,0.711,15,1,17,authentication_failed,customer_followup,0.7685,1,2511.79
TXN_000088,2511.79,netbanking,travel,1473,0.711,15,1,17,authentication_failed,stop,0.01,0,0.0
TXN_000089,1064.48,card,food,1107,0.876,6,3,4,insufficient_funds,retry,0.3132,1,1064.48
TXN_000089,1064.48,card,food,1107,0.876,6,3,4,insufficient_funds,retry_later,0.6632,0,0.0
TXN_000089,1064.48,card,food,1107,0.876,6,3,4,insufficient_funds,alternate_payment,0.4632,1,1064.48
TXN_000089,1064.48,card,food,1107,0.876,6,3,4,insufficient_funds,customer_followup,0.5132,1,1064.48
TXN_000089,1064.48,card,food,1107,0.876,6,3,4,insufficient_funds,stop,0.01,0,0.0
TXN_000090,3020.77,netbanking,education,379,0.763,5,2,12,insufficient_funds,retry,0.3036,0,0.0
TXN_000090,3020.77,netbanking,education,379,0.763,5,2,12,insufficient_funds,retry_later,0.6536,0,0.0
TXN_000090,3020.77,netbanking,education,379,0.763,5,2,12,insufficient_funds,alternate_payment,0.4536,0,0.0
TXN_000090,3020.77,netbanking,education,379,0.763,5,2,12,insufficient_funds,customer_followup,0.5036,1,3020.77
TXN_000090,3020.77,netbanking,education,379,0.763,5,2,12,insufficient_funds,stop,0.01,0,0.0
TXN_000091,1992.36,card,travel,646,0.906,23,2,1,insufficient_funds,retry,0.3822,0,0.0
TXN_000091,1992.36,card,travel,646,0.906,23,2,1,insufficient_funds,retry_later,0.7322,1,1992.36
TXN_000091,1992.36,card,travel,646,0.906,23,2,1,insufficient_funds,alternate_payment,0.5322,1,1992.36
TXN_000091,1992.36,card,travel,646,0.906,23,2,1,insufficient_funds,customer_followup,0.5822,0,0.0
TXN_000091,1992.36,card,travel,646,0.906,23,2,1,insufficient_funds,stop,0.01,0,0.0
TXN_000092,4763.06,card,food,1482,0.71,17,3,6,insufficient_funds,retry,0.2585,0,0.0
TXN_000092,4763.06,card,food,1482,0.71,17,3,6,insufficient_funds,retry_later,0.6085,1,4763.06
TXN_000092,4763.06,card,food,1482,0.71,17,3,6,insufficient_funds,alternate_payment,0.4085,0,0.0
TXN_000092,4763.06,card,food,1482,0.71,17,3,6,insufficient_funds,customer_followup,0.4585,1,4763.06
TXN_000092,4763.06,card,food,1482,0.71,17,3,6,insufficient_funds,stop,0.01,0,0.0
TXN_000093,896.01,card,travel,933,0.842,23,3,25,authentication_failed,retry,0.2387,1,896.01
TXN_000093,896.01,card,travel,933,0.842,23,3,25,authentication_failed,retry_later,0.3387,0,0.0
TXN_000093,896.01,card,travel,933,0.842,23,3,25,authentication_failed,alternate_payment,0.4387,0,0.0
TXN_000093,896.01,card,travel,933,0.842,23,3,25,authentication_failed,customer_followup,0.6387,1,896.01
TXN_000093,896.01,card,travel,933,0.842,23,3,25,authentication_failed,stop,0.01,0,0.0
TXN_000094,1302.89,upi,saas,81,0.873,11,1,8,limit_exceeded,retry,0.3672,0,0.0
TXN_000094,1302.89,upi,saas,81,0.873,11,1,8,limit_exceeded,retry_later,0.4672,1,1302.89
TXN_000094,1302.89,upi,saas,81,0.873,11,1,8,limit_exceeded,alternate_payment,0.7672,0,0.0
TXN_000094,1302.89,upi,saas,81,0.873,11,1,8,limit_exceeded,customer_followup,0.4672,1,1302.89
TXN_000094,1302.89,upi,saas,81,0.873,11,1,8,limit_exceeded,stop,0.01,0,0.0
TXN_000095,1221.57,upi,ecommerce,731,0.664,9,3,22,authentication_failed,retry,0.1478,1,1221.57
TXN_000095,1221.57,upi,ecommerce,731,0.664,9,3,22,authentication_failed,retry_later,0.2478,0,0.0
TXN_000095,1221.57,upi,ecommerce,731,0.664,9,3,22,authentication_failed,alternate_payment,0.3478,1,1221.57
TXN_000095,1221.57,upi,ecommerce,731,0.664,9,3,22,authentication_failed,customer_followup,0.5478,0,0.0
TXN_000095,1221.57,upi,ecommerce,731,0.664,9,3,22,authentication_failed,stop,0.01,0,0.0
TXN_000096,418.42,upi,food,514,0.682,8,3,3,card_expired,retry,0.1443,0,0.0
TXN_000096,418.42,upi,food,514,0.682,8,3,3,card_expired,retry_later,0.2443,1,418.42
TXN_000096,418.42,upi,food,514,0.682,8,3,3,card_expired,alternate_payment,0.4943,0,0.0
TXN_000096,418.42,upi,food,514,0.682,8,3,3,card_expired,customer_followup,0.5443,0,0.0
TXN_000096,418.42,upi,food,514,0.682,8,3,3,card_expired,stop,0.01,0,0.0
TXN_000097,2431.15,upi,travel,1333,0.766,12,0,18,card_expired,retry,0.4658,0,0.0
TXN_000097,2431.15,upi,travel,1333,0.766,12,0,18,card_expired,retry_later,0.5658,0,0.0
TXN_000097,2431.15,upi,travel,1333,0.766,12,0,18,card_expired,alternate_payment,0.8158,1,2431.15
TXN_000097,2431.15,upi,travel,1333,0.766,12,0,18,card_expired,customer_followup,0.8658,1,2431.15
TXN_000097,2431.15,upi,travel,1333,0.766,12,0,18,card_expired,stop,0.01,0,0.0
TXN_000098,2347.38,upi,ecommerce,921,0.766,18,3,8,bank_decline,retry,0.4038,0,0.0
TXN_000098,2347.38,upi,ecommerce,921,0.766,18,3,8,bank_decline,retry_later,0.3038,1,2347.38
TXN_000098,2347.38,upi,ecommerce,921,0.766,18,3,8,bank_decline,alternate_payment,0.6038,1,2347.38
TXN_000098,2347.38,upi,ecommerce,921,0.766,18,3,8,bank_decline,customer_followup,0.3038,0,0.0
TXN_000098,2347.38,upi,ecommerce,921,0.766,18,3,8,bank_decline,stop,0.01,0,0.0
TXN_000099,1817.31,upi,education,763,0.826,4,3,11,limit_exceeded,retry,0.2224,0,0.0
TXN_000099,1817.31,upi,education,763,0.826,4,3,11,limit_exceeded,retry_later,0.3224,0,0.0
TXN_000099,1817.31,upi,education,763,0.826,4,3,11,limit_exceeded,alternate_payment,0.6224,1,1817.31
TXN_000099,1817.31,upi,education,763,0.826,4,3,11,limit_exceeded,customer_followup,0.3224,1,1817.31
