transaction_id,amount,failure_reason,action,success_probability,expected_revenue,success,recovered_amount
TXN_000333,1950.43,card_expired,customer_followup,0.7507,1464.187801,1,1950.43
TXN_000334,918.59,network_error,retry,0.95,872.6605,1,918.59
TXN_000335,4794.0,limit_exceeded,alternate_payment,0.4526,2169.7644,1,4794.0
TXN_000336,1560.78,authentication_failed,customer_followup,0.8337,1301.222286,1,1560.78
TXN_000337,791.95,network_error,retry,0.8826,698.9750700000001,1,791.95
TXN_000338,1311.09,limit_exceeded,alternate_payment,0.7511,984.759699,1,1311.09
TXN_000339,2732.39,bank_decline,alternate_payment,0.8137,2223.345743,1,2732.39
TXN_000340,1028.93,network_error,retry,0.8475,872.018175,1,1028.93
TXN_000341,794.55,network_error,retry,0.95,754.8224999999999,1,794.55
TXN_000342,2306.96,insufficient_funds,retry_later,0.7563,1744.753848,1,2306.96
TXN_000343,2309.92,bank_decline,alternate_payment,0.5419,1251.745648,1,2309.92
TXN_000344,1089.05,network_error,retry_later,0.5428,591.1363399999999,1,1089.05
TXN_000345,1128.86,card_expired,customer_followup,0.8642,975.5608119999998,1,1128.86
TXN_000346,2280.27,authentication_failed,customer_followup,0.8462,1929.5644739999998,1,2280.27
TXN_000347,424.93,insufficient_funds,retry_later,0.7079,300.807947,1,424.93
TXN_000348,442.54,network_error,retry_later,0.6018,266.320572,1,442.54
TXN_000349,881.44,bank_decline,alternate_payment,0.8974,791.004256,1,881.44
TXN_000350,1460.53,insufficient_funds,retry_later,0.7132,1041.6499959999999,1,1460.53
TXN_000351,2467.37,insufficient_funds,retry_later,0.6525,1609.958925,1,2467.37
TXN_000352,7905.83,limit_exceeded,alternate_payment,0.7595,6004.477884999999,0,0.0
TXN_000353,4262.71,network_error,retry_later,0.5448,2322.324408,0,0.0
TXN_000354,1540.81,limit_exceeded,alternate_payment,0.5719,881.1892389999999,1,1540.81
TXN_000355,1773.99,bank_decline,alternate_payment,0.5516,978.532884,1,1773.99
TXN_000356,663.46,bank_decline,alternate_payment,0.5709,378.769314,0,0.0
TXN_000357,1774.88,card_expired,customer_followup,0.5573,989.1406240000001,1,1774.88
TXN_000358,1354.71,insufficient_funds,retry_later,0.5115,692.934165,0,0.0
TXN_000359,2496.68,card_expired,customer_followup,0.7057,1761.907076,0,0.0
TXN_000360,790.58,bank_decline,alternate_payment,0.7652,604.951816,1,790.58
TXN_000361,3039.19,authentication_failed,customer_followup,0.5973,1815.308187,1,3039.19
TXN_000362,8372.76,authentication_failed,customer_followup,0.82,6865.6632,1,8372.76
TXN_000363,1621.72,authentication_failed,customer_followup,0.6991,1133.7444520000001,1,1621.72
TXN_000364,2701.9,network_error,retry,0.9256,2500.87864,1,2701.9
TXN_000365,3605.24,network_error,retry_later,0.5735,2067.60514,0,0.0
TXN_000366,1210.49,bank_decline,alternate_payment,0.7132,863.321468,1,1210.49
TXN_000367,2262.2,card_expired,customer_followup,0.7756,1754.5623199999998,0,0.0
TXN_000368,1830.95,limit_exceeded,alternate_payment,0.8887,1627.165265,0,0.0
TXN_000369,1993.56,network_error,retry,0.95,1893.8819999999998,1,1993.56
TXN_000370,834.63,bank_decline,alternate_payment,0.6009,501.529167,1,834.63
TXN_000371,1852.91,authentication_failed,customer_followup,0.6447,1194.571077,1,1852.91
TXN_000372,2975.0,limit_exceeded,alternate_payment,0.7121,2118.4975,1,2975.0
TXN_000373,7716.71,authentication_failed,customer_followup,0.8247,6363.970737,1,7716.71
TXN_000374,4718.62,insufficient_funds,retry_later,0.5567,2626.8557539999997,0,0.0
TXN_000375,15571.26,card_expired,customer_followup,0.7873,12259.252998,1,15571.26
TXN_000376,839.37,bank_decline,alternate_payment,0.7018,589.0698659999999,1,839.37
TXN_000377,4325.66,bank_decline,alternate_payment,0.637,2755.44542,0,0.0
TXN_000378,2171.87,limit_exceeded,alternate_payment,0.6808,1478.609096,1,2171.87
TXN_000379,16152.06,authentication_failed,customer_followup,0.8078,13047.634068,0,0.0
TXN_000380,805.69,network_error,retry,0.9438,760.410222,1,805.69
TXN_000381,780.77,network_error,retry,0.95,741.7315,1,780.77
TXN_000382,992.88,bank_decline,alternate_payment,0.6471,642.492648,0,0.0
TXN_000383,216.18,limit_exceeded,alternate_payment,0.819,177.05142,1,216.18
TXN_000384,1068.75,network_error,retry,0.95,1015.3125,1,1068.75
TXN_000385,846.29,bank_decline,alternate_payment,0.7314,618.976506,0,0.0
TXN_000386,2101.47,insufficient_funds,retry_later,0.8604,1808.1047879999999,1,2101.47
TXN_000387,2544.67,network_error,retry,0.95,2417.4365,1,2544.67
TXN_000388,11803.73,insufficient_funds,retry_later,0.5256,6204.040488,1,11803.73
TXN_000389,4677.05,limit_exceeded,alternate_payment,0.5924,2770.6844200000005,0,0.0
TXN_000390,1015.46,card_expired,customer_followup,0.8174,830.037004,1,1015.46
TXN_000391,736.26,insufficient_funds,retry_later,0.6079,447.572454,0,0.0
TXN_000392,2956.97,card_expired,customer_followup,0.7196,2127.835612,1,2956.97
TXN_000393,482.88,insufficient_funds,retry_later,0.6558,316.672704,1,482.88
TXN_000394,11287.59,network_error,retry_later,0.5896,6655.163064,0,0.0
TXN_000395,5880.75,insufficient_funds,retry_later,0.6714,3948.33555,1,5880.75
TXN_000396,1130.96,network_error,retry_later,0.606,685.36176,0,0.0
TXN_000397,325.99,bank_decline,alternate_payment,0.7358,239.86344200000002,0,0.0
TXN_000398,7001.45,bank_decline,alternate_payment,0.6921,4845.703545,1,7001.45
TXN_000399,1612.37,card_expired,customer_followup,0.8047,1297.474139,1,1612.37
TXN_000400,6234.27,authentication_failed,customer_followup,0.8121,5062.850667000001,1,6234.27
TXN_000401,367.08,limit_exceeded,alternate_payment,0.7004,257.102832,1,367.08
TXN_000402,992.9,insufficient_funds,retry_later,0.8408,834.83032,0,0.0
TXN_000403,1817.55,network_error,retry,0.9031,1641.429405,1,1817.55
TXN_000404,1895.01,authentication_failed,customer_followup,0.7838,1485.3088380000002,0,0.0
TXN_000405,1152.78,bank_decline,alternate_payment,0.6728,775.590384,1,1152.78
TXN_000406,3370.61,network_error,retry,0.9029,3043.323769,1,3370.61
TXN_000407,621.65,network_error,retry_later,0.5251,326.428415,1,621.65
TXN_000408,1568.1,authentication_failed,customer_followup,0.6893,1080.89133,1,1568.1
TXN_000409,2039.16,network_error,retry_later,0.4789,976.553724,0,0.0
TXN_000410,3024.31,authentication_failed,customer_followup,0.7694,2326.904114,1,3024.31
TXN_000411,3683.49,insufficient_funds,retry_later,0.9048,3332.821752,1,3683.49
TXN_000412,587.2,insufficient_funds,retry_later,0.6845,401.9384,0,0.0
TXN_000413,389.9,insufficient_funds,retry_later,0.7085,276.24415,0,0.0
TXN_000414,6487.79,bank_decline,alternate_payment,0.6507,4221.604953,1,6487.79
TXN_000415,2520.76,limit_exceeded,alternate_payment,0.7333,1848.473308,1,2520.76
TXN_000416,855.35,authentication_failed,customer_followup,0.6137,524.928295,1,855.35
TXN_000417,8528.36,insufficient_funds,retry_later,0.5034,4293.176424,1,8528.36
TXN_000418,2029.76,bank_decline,alternate_payment,0.5952,1208.113152,1,2029.76
TXN_000419,5879.91,bank_decline,alternate_payment,0.6261,3681.411651,0,0.0
TXN_000420,1934.33,limit_exceeded,alternate_payment,0.8991,1739.156103,1,1934.33
TXN_000421,14196.46,bank_decline,alternate_payment,0.7835,11122.926409999998,0,0.0
TXN_000422,10460.28,insufficient_funds,retry_later,0.768,8033.495040000001,0,0.0
TXN_000423,1409.56,network_error,retry_later,0.6056,853.629536,1,1409.56
TXN_000424,4777.01,limit_exceeded,alternate_payment,0.7832,3741.354232,1,4777.01
TXN_000425,3447.4,insufficient_funds,retry_later,0.5777,1991.56298,1,3447.4
TXN_000426,7105.55,limit_exceeded,alternate_payment,0.4597,3266.421335,0,0.0
TXN_000427,688.89,limit_exceeded,alternate_payment,0.8886,612.147654,1,688.89
TXN_000428,3590.52,bank_decline,alternate_payment,0.8857,3180.123564,0,0.0
TXN_000429,5210.47,card_expired,customer_followup,0.6404,3336.784988,1,5210.47
TXN_000430,311.46,insufficient_funds,retry_later,0.8279,257.857734,1,311.46
TXN_000431,553.77,insufficient_funds,retry_later,0.8705,482.056785,1,553.77
TXN_000432,235.28,network_error,retry_later,0.5519,129.85103199999998,0,0.0
TXN_000433,1381.04,insufficient_funds,retry_later,0.6156,850.168224,0,0.0
TXN_000434,3705.38,insufficient_funds,retry_later,0.79,2927.2502000000004,1,3705.38
TXN_000435,8122.21,bank_decline,alternate_payment,0.8822,7165.413662,1,8122.21
TXN_000436,1947.1,limit_exceeded,alternate_payment,0.867,1688.1356999999998,1,1947.1
TXN_000437,9215.26,limit_exceeded,alternate_payment,0.8285,7634.84291,1,9215.26
TXN_000438,454.82,limit_exceeded,alternate_payment,0.6636,301.81855199999995,0,0.0
TXN_000439,329.18,limit_exceeded,alternate_payment,0.733,241.28894,1,329.18
TXN_000440,1710.35,bank_decline,alternate_payment,0.7216,1234.18856,1,1710.35
TXN_000441,2654.64,card_expired,customer_followup,0.7651,2031.065064,1,2654.64
TXN_000442,1749.88,limit_exceeded,alternate_payment,0.795,1391.1546,0,0.0
TXN_000443,228.73,limit_exceeded,alternate_payment,0.9021,206.337333,1,228.73
TXN_000444,1653.88,bank_decline,alternate_payment,0.6097,1008.3706360000001,1,1653.88
TXN_000445,490.55,limit_exceeded,alternate_payment,0.6046,296.58653000000004,0,0.0
TXN_000446,3532.19,limit_exceeded,alternate_payment,0.8331,2942.667489,0,0.0
TXN_000447,2608.68,authentication_failed,customer_followup,0.7652,1996.1619359999997,0,0.0
TXN_000448,706.36,limit_exceeded,alternate_payment,0.7212,509.426832,0,0.0
TXN_000449,1081.53,network_error,retry,0.8392,907.619976,1,1081.53
TXN_000450,626.9,insufficient_funds,retry_later,0.7059,442.52871,1,626.9
TXN_000451,1698.19,insufficient_funds,retry_later,0.9121,1548.9190990000002,1,1698.19
TXN_000452,4699.18,authentication_failed,customer_followup,0.7085,3329.3690300000003,1,4699.18
TXN_000453,674.7,network_error,retry_later,0.6495,438.21765,1,674.7
TXN_000454,2993.04,authentication_failed,customer_followup,0.609,1822.76136,0,0.0
TXN_000455,1063.95,authentication_failed,customer_followup,0.5753,612.0904350000001,1,1063.95
TXN_000456,818.22,limit_exceeded,alternate_payment,0.878,718.39716,1,818.22
TXN_000457,1624.52,network_error,retry,0.95,1543.2939999999999,1,1624.52
TXN_000458,642.11,insufficient_funds,retry_later,0.6793,436.18532300000004,1,642.11
TXN_000459,1039.35,insufficient_funds,retry_later,0.7735,803.9372249999999,1,1039.35
TXN_000460,545.73,network_error,retry,0.9133,498.415209,1,545.73
TXN_000461,12896.68,bank_decline,alternate_payment,0.6941,8951.585588000002,1,12896.68
TXN_000462,1872.94,limit_exceeded,alternate_payment,0.8591,1609.042754,1,1872.94
TXN_000463,898.09,network_error,retry_later,0.5742,515.6832780000001,0,0.0
TXN_000464,2239.44,authentication_failed,customer_followup,0.8219,1840.595736,1,2239.44
TXN_000465,1615.94,authentication_failed,customer_followup,0.8586,1387.4460840000002,0,0.0
TXN_000466,1449.58,insufficient_funds,retry_later,0.7233,1048.4812140000001,1,1449.58
TXN_000467,3341.47,network_error,retry_later,0.4868,1626.627596,1,3341.47
TXN_000468,3856.47,network_error,retry_later,0.5007,1930.934529,0,0.0
TXN_000469,1063.69,insufficient_funds,retry_later,0.5949,632.789181,1,1063.69
TXN_000470,1016.56,authentication_failed,customer_followup,0.7988,812.0281279999999,0,0.0
TXN_000471,1373.27,insufficient_funds,retry_later,0.7402,1016.4944539999999,1,1373.27
TXN_000472,180.92,card_expired,customer_followup,0.7476,135.25579199999999,0,0.0
TXN_000473,397.35,limit_exceeded,alternate_payment,0.5763,228.99280500000003,1,397.35
TXN_000474,7093.08,authentication_failed,customer_followup,0.6025,4273.5807,0,0.0
TXN_000475,9367.18,network_error,retry,0.95,8898.821,1,9367.18
TXN_000476,1409.46,bank_decline,alternate_payment,0.7417,1045.396482,0,0.0
TXN_000477,3218.13,bank_decline,alternate_payment,0.6668,2145.849084,1,3218.13
TXN_000478,2468.21,bank_decline,alternate_payment,0.8148,2011.097508,1,2468.21
TXN_000479,39296.11,network_error,retry_later,0.6415,25208.454565,0,0.0
TXN_000480,5539.03,network_error,retry,0.8909,4934.721827,1,5539.03
TXN_000481,1590.94,limit_exceeded,alternate_payment,0.5788,920.8360720000001,0,0.0
TXN_000482,695.38,bank_decline,alternate_payment,0.8938,621.530644,1,695.38
TXN_000483,362.69,bank_decline,alternate_payment,0.7351,266.61341899999996,1,362.69
TXN_000484,2216.01,limit_exceeded,alternate_payment,0.7628,1690.3724280000004,1,2216.01
TXN_000485,848.65,card_expired,customer_followup,0.8643,733.4881949999999,1,848.65
TXN_000486,436.05,insufficient_funds,retry_later,0.6731,293.50525500000003,0,0.0
TXN_000487,947.12,limit_exceeded,alternate_payment,0.6328,599.337536,1,947.12
TXN_000488,613.05,bank_decline,alternate_payment,0.8683,532.3113149999999,1,613.05
TXN_000489,9770.68,bank_decline,alternate_payment,0.8595,8397.89946,0,0.0
TXN_000490,4366.16,limit_exceeded,alternate_payment,0.7833,3420.013128,0,0.0
TXN_000491,1793.68,card_expired,customer_followup,0.7477,1341.134536,1,1793.68
TXN_000492,7942.19,insufficient_funds,retry_later,0.6908,5486.464851999999,1,7942.19
TXN_000493,1953.48,bank_decline,alternate_payment,0.7157,1398.105636,1,1953.48
TXN_000494,764.11,card_expired,customer_followup,0.9191,702.293501,1,764.11
TXN_000495,8292.64,authentication_failed,customer_followup,0.9216,7642.497023999999,1,8292.64
TXN_000496,3099.23,limit_exceeded,alternate_payment,0.6459,2001.7926570000002,1,3099.23
TXN_000497,640.82,insufficient_funds,retry_later,0.5996,384.235672,1,640.82
TXN_000498,1494.67,insufficient_funds,retry_later,0.6324,945.229308,1,1494.67
TXN_000499,753.24,authentication_failed,customer_followup,0.631,475.29444,0,0.0
TXN_000500,453.59,bank_decline,alternate_payment,0.6787,307.85153299999996,0,0.0
TXN_000501,4565.02,authentication_failed,customer_followup,0.7529,3437.0035580000003,1,4565.02
TXN_000502,12202.75,bank_decline,alternate_payment,0.6809,8308.852475,1,12202.75
TXN_000503,446.5,bank_decline,alternate_payment,0.6672,297.9048,1,446.5
TXN_000504,3174.7,card_expired,customer_followup,0.6065,1925.45555,0,0.0
TXN_000505,943.27,card_expired,customer_followup,0.8234,776.688518,1,943.27
TXN_000506,1110.84,network_error,retry_later,0.6271,696.607764,1,1110.84
TXN_000507,999.85,insufficient_funds,retry_later,0.6909,690.7963649999999,0,0.0
TXN_000508,762.05,card_expired,customer_followup,0.7553,575.5763649999999,0,0.0
TXN_000509,1897.93,insufficient_funds,retry_later,0.7902,1499.744286,0,0.0
TXN_000510,787.65,bank_decline,alternate_payment,0.6335,498.97627499999993,0,0.0
TXN_000511,2369.55,limit_exceeded,alternate_payment,0.7933,1879.7640150000002,1,2369.55
TXN_000512,1719.45,card_expired,customer_followup,0.7029,1208.6014049999999,1,1719.45
TXN_000513,1423.75,network_error,retry_later,0.5366,763.98425,0,0.0
TXN_000514,729.56,bank_decline,alternate_payment,0.7951,580.0731559999999,0,0.0
TXN_000515,1015.59,authentication_failed,customer_followup,0.7955,807.901845,1,1015.59
TXN_000516,3848.32,card_expired,customer_followup,0.6273,2414.051136,1,3848.32
TXN_000517,2983.69,insufficient_funds,retry_later,0.562,1676.8337800000002,1,2983.69
TXN_000518,680.24,network_error,retry,0.8375,569.701,1,680.24
TXN_000519,1996.86,network_error,retry_later,0.6542,1306.345812,0,0.0
TXN_000520,3832.94,network_error,retry,0.8692,3331.591448,1,3832.94
TXN_000521,340.56,bank_decline,alternate_payment,0.7522,256.169232,1,340.56
TXN_000522,3113.06,bank_decline,alternate_payment,0.7251,2257.279806,1,3113.06
TXN_000523,932.04,card_expired,customer_followup,0.8542,796.148568,0,0.0
TXN_000524,3199.02,limit_exceeded,alternate_payment,0.7266,2324.407932,0,0.0
TXN_000525,842.81,limit_exceeded,alternate_payment,0.692,583.2245199999999,0,0.0
TXN_000526,297.41,insufficient_funds,retry_later,0.6422,190.99670200000003,1,297.41
TXN_000527,355.12,authentication_failed,customer_followup,0.8364,297.02236800000003,1,355.12
TXN_000528,1897.11,bank_decline,alternate_payment,0.5903,1119.864033,1,1897.11
TXN_000529,2344.25,limit_exceeded,alternate_payment,0.7479,1753.264575,1,2344.25
TXN_000530,731.93,network_error,retry_later,0.6454,472.38762199999996,0,0.0
TXN_000531,3424.09,network_error,retry_later,0.4022,1377.168998,0,0.0
TXN_000532,343.26,insufficient_funds,retry_later,0.6132,210.48703199999997,0,0.0
TXN_000533,1692.43,authentication_failed,customer_followup,0.6615,1119.542445,0,0.0
TXN_000534,538.61,card_expired,customer_followup,0.5366,289.018126,0,0.0
TXN_000535,942.15,card_expired,customer_followup,0.6783,639.060345,0,0.0
TXN_000536,1895.8,limit_exceeded,alternate_payment,0.7481,1418.2479799999999,0,0.0
TXN_000537,764.78,bank_decline,alternate_payment,0.751,574.34978,0,0.0
TXN_000538,1230.83,authentication_failed,customer_followup,0.5732,705.511756,1,1230.83
TXN_000539,4945.79,limit_exceeded,alternate_payment,0.7917,3915.5819429999997,1,4945.79
TXN_000540,1015.47,bank_decline,alternate_payment,0.686,696.61242,1,1015.47
TXN_000541,4170.09,bank_decline,alternate_payment,0.8226,3430.316034,0,0.0
TXN_000542,584.23,insufficient_funds,retry_later,0.8504,496.82919200000003,1,584.23
TXN_000543,3071.14,card_expired,customer_followup,0.6711,2061.042054,1,3071.14
TXN_000544,7643.18,limit_exceeded,alternate_payment,0.6459,4936.729962,0,0.0
TXN_000545,152.68,network_error,retry,0.9114,139.15255200000001,1,152.68
TXN_000546,814.93,insufficient_funds,retry_later,0.8464,689.756752,1,814.93
TXN_000547,3219.79,insufficient_funds,retry_later,0.5557,1789.2373029999999,1,3219.79
TXN_000548,1475.8,network_error,retry_later,0.44,649.352,0,0.0
TXN_000549,2620.57,limit_exceeded,alternate_payment,0.8156,2137.3368920000003,1,2620.57
TXN_000550,988.33,limit_exceeded,alternate_payment,0.7458,737.0965140000001,0,0.0
TXN_000551,1971.58,authentication_failed,customer_followup,0.6523,1286.061634,1,1971.58
TXN_000552,1547.39,network_error,retry,0.8139,1259.420721,0,0.0
TXN_000553,5812.59,network_error,retry,0.7979,4637.8655610000005,1,5812.59
TXN_000554,2331.86,network_error,retry_later,0.5323,1241.249078,0,0.0
TXN_000555,2534.12,network_error,retry_later,0.4439,1124.895868,0,0.0
TXN_000556,1197.66,limit_exceeded,alternate_payment,0.8595,1029.38877,1,1197.66
TXN_000557,1110.31,limit_exceeded,alternate_payment,0.7599,843.724569,1,1110.31
TXN_000558,1173.14,card_expired,customer_followup,0.7267,852.5208380000001,1,1173.14
TXN_000559,2682.36,card_expired,customer_followup,0.8872,2379.789792,1,2682.36
TXN_000560,1186.8,insufficient_funds,retry_later,0.8384,995.01312,1,1186.8
TXN_000561,2415.77,insufficient_funds,retry_later,0.8077,1951.2174289999998,1,2415.77
TXN_000562,14406.01,authentication_failed,customer_followup,0.6872,9899.810072,1,14406.01
TXN_000563,4320.49,network_error,retry_later,0.6026,2603.527274,1,4320.49
TXN_000564,1305.02,authentication_failed,customer_followup,0.7221,942.3549419999999,1,1305.02
TXN_000565,6010.2,authentication_failed,customer_followup,0.6034,3626.55468,1,6010.2
TXN_000566,1202.22,limit_exceeded,alternate_payment,0.8729,1049.417838,1,1202.22
TXN_000567,235.54,authentication_failed,customer_followup,0.7291,171.732214,1,235.54
